iteration,time,bestobj
1362,9.87971,26704
1363,9.88732,26704
1364,9.89462,26704
1365,9.90174,26704
1366,9.90893,26704
1367,9.9161,26704
1368,9.92327,26704
1369,9.9305,26704
1370,9.93766,26704
1371,9.94613,26704
1372,9.95509,26704
1373,9.96397,26704
1374,9.97136,26704
1375,9.97856,26704
1376,9.98561,26704
1377,9.99297,26704
1378,10.0002,26704
1379,10.0073,26704
1380,10.0148,26704
1381,10.0219,26704
1382,10.0289,26704
1383,10.036,26704
1384,10.0432,26704
1385,10.0503,26704
1386,10.0574,26704
1387,10.0645,26704
1388,10.0716,26704
1389,10.0789,26704
1390,10.086,26704
1391,10.0932,26704
1392,10.1004,26704
1393,10.1075,26704
1394,10.1146,26704
1395,10.1217,26704
1396,10.1287,26704
1397,10.136,26704
1398,10.1431,26704
1399,10.1503,26704
1400,10.1575,26704
1401,10.1646,26704
1402,10.1719,26704
1403,10.1791,26704
1404,10.1861,26704
1405,10.1941,26704
1406,10.2014,26704
1407,10.2085,26704
1408,10.2157,26704
1409,10.223,26704
1410,10.2301,26704
1411,10.2374,26704
1412,10.2447,26704
1413,10.2518,26704
1414,10.2589,26704
1415,10.266,26704
1416,10.2732,26704
1417,10.2803,26704
1418,10.2876,26704
1419,10.2947,26704
1420,10.3019,26704
1421,10.309,26704
1422,10.3161,26704
1423,10.3233,26704
1424,10.3305,26704
1425,10.3376,26704
1426,10.3448,26704
1427,10.3519,26704
1428,10.3594,26704
1429,10.3665,26704
1430,10.3738,26704
1431,10.3823,26704
1432,10.3896,26704
1433,10.3971,26704
1434,10.4043,26704
1435,10.4114,26704
1436,10.4186,26704
1437,10.4257,26704
1438,10.4328,26704
1439,10.4401,26704
1440,10.4473,26704
1441,10.4543,26704
1442,10.4614,26704
1443,10.4687,26704
1444,10.4759,26704
1445,10.4831,26704
1446,10.4902,26704
1447,10.4974,26704
1448,10.5046,26704
1449,10.5117,26704
1450,10.5189,26704
1451,10.526,26704
1452,10.5331,26704
1453,10.5403,26704
1454,10.5474,26704
1455,10.5546,26704
1456,10.5618,26704
1457,10.5688,26704
1458,10.5759,26704
1459,10.5831,26704
1460,10.5901,26704
1461,10.5974,26704
1462,10.6046,26704
1463,10.6117,26704
1464,10.619,26704
1465,10.6262,26704
1466,10.6334,26704
1467,10.6406,26704
1468,10.6477,26704
1469,10.6549,26704
1470,10.6619,26704
1471,10.6691,26704
1472,10.676,26704
1473,10.6834,26704
1474,10.6906,26704
1475,10.6985,26704
1476,10.7055,26704
1477,10.7127,26704
1478,10.7198,26704
1479,10.727,26704
1480,10.7341,26704
1481,10.7412,26704
1482,10.7484,26704
1483,10.7554,26704
1484,10.7626,26704
1485,10.7698,26704
1486,10.777,26704
1487,10.7842,26704
1488,10.7915,26704
1489,10.7988,26704
1490,10.806,26704
1491,10.8131,26704
1492,10.8203,26704
1493,10.8275,26704
1494,10.8347,26704
1495,10.8419,26704
1496,10.8489,26704
1497,10.8561,26704
1498,10.8632,26704
1499,10.8703,26704
1500,10.8785,26704
1501,10.8859,26704
1502,10.8933,26704
1503,10.9007,26704
1504,10.9077,26704
1505,10.9149,26704
1506,10.9221,26704
1507,10.9291,26704
1508,10.9361,26704
1509,10.9433,26704
1510,10.9504,26704
1511,10.9574,26704
1512,10.9647,26704
1513,10.9718,26704
1514,10.9788,26704
1515,10.986,26704
1516,10.9931,26704
1517,11.0002,26704
1518,11.0072,26704
1519,11.0145,26704
1520,11.0216,26704
1521,11.0287,26704
1522,11.0358,26704
1523,11.0431,26704
1524,11.0503,26704
1525,11.0575,26704
1526,11.0647,26704
1527,11.0718,26704
1528,11.0793,26704
1529,11.0865,26704
1530,11.0936,26704
1531,11.1008,26704
1532,11.108,26704
1533,11.1152,26704
1534,11.1223,26704
1535,11.1294,26704
1536,11.1366,26704
1537,11.1438,26704
1538,11.1509,26704
1539,11.158,26704
1540,11.1652,26704
1541,11.1724,26704
1542,11.1796,26704
1543,11.1868,26704
1544,11.1947,26704
1545,11.2018,26704
1546,11.2091,26704
1547,11.2163,26704
1548,11.2234,26704
1549,11.2306,26704
1550,11.2378,26704
1551,11.2452,26704
1552,11.2524,26704
1553,11.2594,26704
1554,11.2665,26704
1555,11.2736,26704
1556,11.2807,26704
1557,11.2882,26704
1558,11.2954,26704
1559,11.3026,26704
1560,11.3098,26704
1561,11.3168,26704
1562,11.324,26704
1563,11.3311,26704
1564,11.3382,26704
1565,11.3455,26704
1566,11.3526,26704
1567,11.3596,26704
1568,11.3668,26704
1569,11.3739,26704
1570,11.3822,26704
1571,11.3895,26704
1572,11.3968,26704
1573,11.404,26704
1574,11.4111,26704
1575,11.4182,26704
1576,11.4254,26704
1577,11.4327,26704
1578,11.4398,26704
1579,11.4471,26704
1580,11.4542,26704
1581,11.4612,26704
1582,11.4685,26704
1583,11.4756,26704
1584,11.4828,26704
1585,11.4899,26704
1586,11.4971,26704
1587,11.5041,26704
1588,11.5113,26704
1589,11.5184,26704
1590,11.5259,26704
1591,11.5331,26704
1592,11.5405,26704
1593,11.5477,26704
1594,11.5549,26704
1595,11.5619,26704
1596,11.569,26704
1597,11.5762,26704
1598,11.5835,26704
1599,11.5907,26704
1600,11.5978,26704
1601,11.6049,26704
1602,11.6121,26704
1603,11.6194,26704
1604,11.6267,26704
1605,11.6337,26704
1606,11.6408,26704
1607,11.6481,26704
1608,11.6551,26704
1609,11.6623,26704
1610,11.6694,26704
1611,11.6767,26704
1612,11.6839,26704
1613,11.6913,26704
1614,11.6986,26704
1615,11.7057,26704
1616,11.713,26704
1617,11.72,26704
1618,11.7271,26704
1619,11.7343,26704
1620,11.7414,26704
1621,11.7485,26704
1622,11.7556,26704
1623,11.7627,26704
1624,11.7699,26704
1625,11.7772,26704
1626,11.7844,26704
1627,11.7916,26704
1628,11.7987,26704
1629,11.8058,26704
1630,11.813,26704
1631,11.82,26704
1632,11.8275,26704
1633,11.8346,26704
1634,11.8418,26704
1635,11.8489,26704
1636,11.8562,26704
1637,11.8633,26704
1638,11.8705,26704
1639,11.8793,26704
1640,11.8868,26704
1641,11.8942,26704
1642,11.9015,26704
1643,11.9087,26704
1644,11.9159,26704
1645,11.9231,26704
1646,11.9301,26704
1647,11.9372,26704
1648,11.9444,26704
1649,11.9515,26704
1650,11.9589,26704
1651,11.9661,26704
1652,11.9732,26704
1653,11.9803,26704
1654,11.9874,26704
1655,11.9947,26704
1656,12.0018,26704
1657,12.0089,26704
1658,12.0161,26704
1659,12.023,26704
1660,12.0302,26704
1661,12.0373,26704
1662,12.0445,26704
1663,12.0516,26704
1664,12.0587,26704
1665,12.0658,26704
1666,12.073,26704
1667,12.0802,26704
1668,12.0874,26704
1669,12.0946,26704
1670,12.1017,26704
1671,12.1088,26704
1672,12.116,26704
1673,12.1232,26704
1674,12.1304,26704
1675,12.1376,26704
1676,12.1446,26704
1677,12.1518,26704
1678,12.1592,26704
1679,12.1662,26704
1680,12.1734,26704
1681,12.1805,26704
1682,12.1877,26704
1683,12.1952,26704
1684,12.2024,26704
1685,12.2095,26704
1686,12.2166,26704
1687,12.2239,26704
1688,12.2311,26704
1689,12.2382,26704
1690,12.2453,26704
1691,12.2527,26704
1692,12.2597,26704
1693,12.2672,26704
1694,12.2743,26704
1695,12.2813,26704
1696,12.2886,26704
1697,12.2959,26704
1698,12.3031,26704
1699,12.3102,26704
1700,12.3173,26704
1701,12.3244,26704
1702,12.3316,26704
1703,12.3389,26704
1704,12.3462,26704
1705,12.3533,26704
1706,12.3606,26704
1707,12.3678,26704
1708,12.3751,26704
1709,12.3831,26704
1710,12.3905,26704
1711,12.3977,26704
1712,12.4049,26704
1713,12.412,26704
1714,12.4193,26704
1715,12.4265,26704
1716,12.4337,26704
1717,12.4409,26704
1718,12.448,26704
1719,12.4551,26704
1720,12.4623,26704
1721,12.4694,26704
1722,12.4767,26704
1723,12.4838,26704
1724,12.491,26704
1725,12.4982,26704
1726,12.5054,26704
1727,12.5127,26704
1728,12.5197,26704
1729,12.5269,26704
1730,12.5341,26704
1731,12.5411,26704
1732,12.5484,26704
1733,12.5555,26704
1734,12.5625,26704
1735,12.5697,26704
1736,12.5769,26704
1737,12.584,26704
1738,12.5912,26704
1739,12.5984,26704
1740,12.6055,26704
1741,12.6128,26704
1742,12.62,26704
1743,12.6271,26704
1744,12.6344,26704
1745,12.6416,26704
1746,12.6486,26704
1747,12.6558,26704
1748,12.6631,26704
1749,12.6702,26704
1750,12.6774,26704
1751,12.6846,26704
1752,12.692,26704
1753,12.6991,26704
1754,12.7063,26704
1755,12.7134,26704
1756,12.7205,26704
1757,12.7275,26704
1758,12.7346,26704
1759,12.7417,26704
1760,12.7489,26704
1761,12.756,26704
1762,12.7635,26704
1763,12.7706,26704
1764,12.7777,26704
1765,12.7848,26704
1766,12.7921,26704
1767,12.7993,26704
1768,12.8066,26704
1769,12.8136,26704
1770,12.8207,26704
1771,12.8279,26704
1772,12.8352,26704
1773,12.8423,26704
1774,12.8494,26704
1775,12.8569,26704
1776,12.8639,26704
1777,12.8711,26704
1778,12.8798,26704
1779,12.8872,26704
1780,12.8946,26704
1781,12.9019,26704
1782,12.9092,26704
1783,12.9164,26704
1784,12.9235,26704
1785,12.9307,26704
1786,12.9378,26704
1787,12.945,26704
1788,12.9521,26704
1789,12.9592,26704
1790,12.9663,26704
1791,12.9735,26704
1792,12.981,26704
1793,12.9881,26704
1794,12.9953,26704
1795,13.0026,26704
1796,13.0096,26704
1797,13.0168,26704
1798,13.0241,26704
1799,13.0312,26704
1800,13.0383,26704
1801,13.0455,26704
1802,13.0527,26704
1803,13.0599,26704
1804,13.0671,26704
1805,13.0742,26704
1806,13.0813,26704
1807,13.0885,26704
1808,13.0957,26704
1809,13.1029,26704
1810,13.1101,26704
1811,13.1173,26704
1812,13.1247,26704
1813,13.1317,26704
1814,13.1389,26704
1815,13.146,26704
1816,13.1532,26704
1817,13.1604,26704
1818,13.1676,26704
1819,13.1747,26704
1820,13.1818,26704
1821,13.1889,26704
1822,13.1964,26704
1823,13.2035,26704
1824,13.2106,26704
1825,13.2178,26704
1826,13.2252,26704
1827,13.2323,26704
1828,13.2394,26704
1829,13.2466,26704
1830,13.2536,26704
1831,13.2608,26704
1832,13.2679,26704
1833,13.2752,26704
1834,13.2823,26704
1835,13.2895,26704
1836,13.2969,26704
1837,13.304,26704
1838,13.3111,26704
1839,13.3183,26704
1840,13.3256,26704
1841,13.3328,26704
1842,13.34,26704
1843,13.3471,26704
1844,13.3543,26704
1845,13.3615,26704
1846,13.3687,26704
1847,13.3758,26704
1848,13.3843,26704
1849,13.3914,26704
1850,13.3986,26704
1851,13.4058,26704
1852,13.4129,26704
1853,13.42,26704
1854,13.4272,26704
1855,13.4344,26704
1856,13.4415,26704
1857,13.4486,26704
1858,13.4558,26704
1859,13.4629,26704
1860,13.47,26704
1861,13.4772,26704
1862,13.4844,26704
1863,13.4914,26704
1864,13.4986,26704
1865,13.5058,26704
1866,13.5129,26704
1867,13.52,26704
1868,13.5272,26704
1869,13.5344,26704
1870,13.5415,26704
1871,13.5486,26704
1872,13.5558,26704
1873,13.563,26704
1874,13.5702,26704
1875,13.5773,26704
1876,13.5844,26704
1877,13.5917,26704
1878,13.5988,26704
1879,13.6059,26704
1880,13.613,26704
1881,13.6201,26704
1882,13.6273,26704
1883,13.6346,26704
1884,13.6418,26704
1885,13.6491,26704
1886,13.6562,26704
1887,13.6635,26704
1888,13.6707,26704
1889,13.6778,26704
1890,13.6848,26704
1891,13.692,26704
1892,13.6994,26704
1893,13.7066,26704
1894,13.7137,26704
1895,13.7211,26704
1896,13.7283,26704
1897,13.7354,26704
1898,13.7425,26704
1899,13.7497,26704
1900,13.7568,26704
1901,13.7639,26704
1902,13.7712,26704
1903,13.7784,26704
1904,13.7856,26704
1905,13.7927,26704
1906,13.8,26704
1907,13.8071,26704
1908,13.8142,26704
1909,13.8213,26704
1910,13.8284,26704
1911,13.8355,26704
1912,13.8426,26704
1913,13.8497,26704
1914,13.8567,26704
1915,13.8638,26704
1916,13.8709,26704
1917,13.878,26704
1918,13.8883,26704
1919,13.8956,26704
1920,13.9029,26704
1921,13.9102,26704
1922,13.9173,26704
1923,13.9245,26704
1924,13.9318,26704
1925,13.9389,26704
1926,13.9461,26704
1927,13.9532,26704
1928,13.9605,26704
1929,13.9677,26704
1930,13.9749,26704
1931,13.9821,26704
1932,13.9893,26704
1933,13.9964,26704
1934,14.0036,26704
1935,14.011,26704
1936,14.0183,26704
1937,14.0255,26704
1938,14.0326,26704
1939,14.0397,26704
1940,14.047,26704
1941,14.0541,26704
1942,14.0614,26704
1943,14.0686,26704
1944,14.0758,26704
1945,14.0829,26704
1946,14.0901,26704
1947,14.0972,26704
1948,14.1042,26704
1949,14.1116,26704
1950,14.1187,26704
1951,14.1258,26704
1952,14.1329,26704
1953,14.1399,26704
1954,14.1471,26704
1955,14.1542,26704
1956,14.1612,26704
1957,14.1682,26704
1958,14.1755,26704
1959,14.1826,26704
1960,14.1896,26704
1961,14.1978,26704
1962,14.2051,26704
1963,14.2125,26704
1964,14.2196,26704
1965,14.2269,26704
1966,14.2341,26704
1967,14.2412,26704
1968,14.2485,26704
1969,14.2556,26704
1970,14.2628,26704
1971,14.2699,26704
1972,14.2769,26704
1973,14.284,26704
1974,14.2911,26704
1975,14.2984,26704
1976,14.3054,26704
1977,14.3127,26704
1978,14.3199,26704
1979,14.3272,26704
1980,14.3343,26704
1981,14.3415,26704
1982,14.3486,26704
1983,14.3557,26704
1984,14.3629,26704
1985,14.37,26704
1986,14.377,26704
1987,14.385,26704
1988,14.3921,26704
1989,14.3994,26704
1990,14.4064,26704
1991,14.4136,26704
1992,14.4208,26704
1993,14.4278,26704
1994,14.4349,26704
1995,14.4421,26704
1996,14.4492,26704
1997,14.4564,26704
1998,14.4634,26704
1999,14.4706,26704
2000,14.4776,26704
2001,14.4849,26704
2002,14.4921,26704
2003,14.4991,26704
2004,14.5063,26704
2005,14.5134,26704
2006,14.5204,26704
2007,14.5275,26704
2008,14.5345,26704
2009,14.5416,26704
2010,14.5488,26704
2011,14.5559,26704
2012,14.5629,26704
2013,14.5701,26704
2014,14.5772,26704
2015,14.5844,26704
2016,14.5916,26704
2017,14.5987,26704
2018,14.6058,26704
2019,14.6129,26704
2020,14.6201,26704
2021,14.6273,26704
2022,14.6344,26704
2023,14.6415,26704
2024,14.6486,26704
2025,14.6557,26704
2026,14.6629,26704
2027,14.6701,26704
2028,14.6772,26704
2029,14.6844,26704
2030,14.6915,26704
2031,14.6995,26704
2032,14.707,26704
2033,14.7142,26704
2034,14.7213,26704
2035,14.7283,26704
2036,14.7354,26704
2037,14.7426,26704
2038,14.7498,26704
2039,14.7569,26704
2040,14.764,26704
2041,14.7711,26704
2042,14.7783,26704
2043,14.7855,26704
2044,14.7925,26704
2045,14.7998,26704
2046,14.807,26704
2047,14.8141,26704
2048,14.8211,26704
2049,14.8285,26704
2050,14.8357,26704
2051,14.8428,26704
2052,14.85,26704
2053,14.8572,26704
2054,14.8643,26704
2055,14.8714,26704
2056,14.8786,26704
2057,14.8875,26704
2058,14.8947,26704
2059,14.9019,26704
2060,14.909,26704
2061,14.9162,26704
2062,14.9234,26704
2063,14.9308,26704
2064,14.9379,26704
2065,14.945,26704
2066,14.9521,26704
2067,14.9593,26704
2068,14.9665,26704
2069,14.9737,26704
2070,14.9809,26704
2071,14.988,26704
2072,14.9952,26704
2073,15.0023,26704
2074,15.0094,26704
2075,15.0164,26704
2076,15.0236,26704
2077,15.0306,26704
2078,15.0378,26704
2079,15.0449,26704
2080,15.0518,26704
2081,15.059,26704
2082,15.0661,26704
2083,15.0734,26704
2084,15.0806,26704
2085,15.0877,26704
2086,15.0949,26704
2087,15.102,26704
2088,15.1092,26704
2089,15.1164,26704
2090,15.1237,26704
2091,15.1308,26704
2092,15.1379,26704
2093,15.145,26704
2094,15.1522,26704
2095,15.1594,26704
2096,15.1666,26704
2097,15.1737,26704
2098,15.1808,26704
2099,15.1879,26704
2100,15.1997,26704
2101,15.2085,26704
2102,15.2169,26704
2103,15.2249,26704
2104,15.2325,26704
2105,15.24,26704
2106,15.2474,26704
2107,15.2546,26704
2108,15.2618,26704
2109,15.2691,26704
2110,15.2764,26704
2111,15.2835,26704
2112,15.2907,26704
2113,15.2979,26704
2114,15.3051,26704
2115,15.3122,26704
2116,15.3195,26704
2117,15.3266,26704
2118,15.3336,26704
2119,15.3409,26704
2120,15.3482,26704
2121,15.3554,26704
2122,15.3627,26704
2123,15.3698,26704
2124,15.377,26704
2125,15.386,26704
2126,15.3932,26704
2127,15.4003,26704
2128,15.4074,26704
2129,15.4146,26704
2130,15.4218,26704
2131,15.429,26704
2132,15.4362,26704
2133,15.4435,26704
2134,15.4508,26704
2135,15.4579,26704
2136,15.4649,26704
2137,15.4721,26704
2138,15.4792,26704
2139,15.4864,26704
2140,15.4935,26704
2141,15.5007,26704
2142,15.5078,26704
2143,15.5151,26704
2144,15.5222,26704
2145,15.5294,26704
2146,15.5367,26704
2147,15.5439,26704
2148,15.5511,26704
2149,15.5583,26704
2150,15.5654,26704
2151,15.5726,26704
2152,15.5798,26704
2153,15.5869,26704
2154,15.594,26704
2155,15.6012,26704
2156,15.6083,26704
2157,15.6154,26704
2158,15.6226,26704
2159,15.6297,26704
2160,15.6368,26704
2161,15.644,26704
2162,15.6515,26704
2163,15.6588,26704
2164,15.6659,26704
2165,15.6729,26704
2166,15.6802,26704
2167,15.6874,26704
2168,15.6958,26704
2169,15.7041,26704
2170,15.7124,26704
2171,15.7207,26704
2172,15.7292,26704
2173,15.7378,26704
2174,15.7466,26704
2175,15.7555,26704
2176,15.7643,26704
2177,15.773,26704
2178,15.7811,26704
2179,15.7889,26704
2180,15.7963,26704
2181,15.8039,26704
2182,15.8112,26704
2183,15.8184,26704
2184,15.8257,26704
2185,15.8329,26704
2186,15.84,26704
2187,15.8472,26704
2188,15.8544,26704
2189,15.8615,26704
2190,15.8686,26704
2191,15.8756,26704
2192,15.8851,26704
2193,15.8924,26704
2194,15.8995,26704
2195,15.9066,26704
2196,15.9137,26704
2197,15.9209,26704
2198,15.928,26704
2199,15.9352,26704
2200,15.9423,26704
2201,15.9494,26704
2202,15.9567,26704
2203,15.9639,26704
2204,15.971,26704
2205,15.978,26704
2206,15.9852,26704
2207,15.9924,26704
2208,15.9994,26704
2209,16.0066,26704
2210,16.0137,26704
2211,16.0211,26704
2212,16.0282,26704
2213,16.0355,26704
2214,16.0426,26704
2215,16.0498,26704
2216,16.0572,26704
2217,16.0643,26704
2218,16.0715,26704
2219,16.0786,26704
2220,16.0857,26704
2221,16.0929,26704
2222,16.1001,26704
2223,16.1072,26704
2224,16.1144,26704
2225,16.1215,26704
2226,16.1288,26704
2227,16.136,26704
2228,16.1432,26704
2229,16.1503,26704
2230,16.1577,26704
2231,16.1649,26704
2232,16.172,26704
2233,16.179,26704
2234,16.1861,26704
2235,16.1932,26704
2236,16.2005,26704
2237,16.2076,26704
2238,16.2149,26704
2239,16.2221,26704
2240,16.2292,26704
2241,16.2364,26704
2242,16.2436,26704
2243,16.2508,26704
2244,16.2582,26704
2245,16.2654,26704
2246,16.2725,26704
2247,16.2796,26704
2248,16.2869,26704
2249,16.294,26704
2250,16.3011,26704
2251,16.3081,26704
2252,16.3151,26704
2253,16.3223,26704
2254,16.3293,26704
2255,16.3364,26704
2256,16.3434,26704
2257,16.3507,26704
2258,16.3577,26704
2259,16.3647,26704
2260,16.3719,26704
2261,16.3791,26704
2262,16.387,26704
2263,16.3941,26704
2264,16.4012,26704
2265,16.4082,26704
2266,16.4153,26704
2267,16.4224,26704
2268,16.4295,26704
2269,16.4366,26704
2270,16.4437,26704
2271,16.4509,26704
2272,16.4581,26704
2273,16.4652,26704
2274,16.4724,26704
2275,16.4795,26704
2276,16.4867,26704
2277,16.4937,26704
2278,16.501,26704
2279,16.5081,26704
2280,16.5153,26704
2281,16.5227,26704
2282,16.5299,26704
2283,16.537,26704
2284,16.5443,26704
2285,16.5513,26704
2286,16.5585,26704
2287,16.5656,26704
2288,16.5727,26704
2289,16.5798,26704
2290,16.587,26704
2291,16.5941,26704
2292,16.6012,26704
2293,16.6084,26704
2294,16.6155,26704
2295,16.6227,26704
2296,16.6297,26704
2297,16.637,26704
2298,16.6443,26704
2299,16.6516,26704
2300,16.6589,26704
2301,16.6659,26704
2302,16.673,26704
2303,16.6804,26704
2304,16.6875,26704
2305,16.6951,26704
2306,16.7023,26704
2307,16.7094,26704
2308,16.7166,26704
2309,16.7238,26704
2310,16.731,26704
2311,16.7382,26704
2312,16.7453,26704
2313,16.7525,26704
2314,16.7595,26704
2315,16.7667,26704
2316,16.7739,26704
2317,16.781,26704
2318,16.7883,26704
2319,16.7954,26704
2320,16.8025,26704
2321,16.8096,26704
2322,16.817,26704
2323,16.8241,26704
2324,16.8314,26704
2325,16.8384,26704
2326,16.8455,26704
2327,16.8527,26704
2328,16.8599,26704
2329,16.8672,26704
2330,16.8744,26704
2331,16.8817,26704
2332,16.8897,26704
2333,16.8968,26704
2334,16.904,26704
2335,16.9114,26704
2336,16.9186,26704
2337,16.9257,26704
2338,16.9328,26704
2339,16.9398,26704
2340,16.9471,26704
2341,16.9543,26704
2342,16.9614,26704
2343,16.9686,26704
2344,16.9758,26704
2345,16.9829,26704
2346,16.9901,26704
2347,16.9972,26704
2348,17.0045,26704
2349,17.0115,26704
2350,17.0186,26704
2351,17.0257,26704
2352,17.0328,26704
2353,17.04,26704
2354,17.0472,26704
2355,17.0543,26704
2356,17.0615,26704
2357,17.0686,26704
2358,17.0758,26704
2359,17.0829,26704
2360,17.0901,26704
2361,17.0971,26704
2362,17.1045,26704
2363,17.1117,26704
2364,17.1187,26704
2365,17.1256,26704
2366,17.1329,26704
2367,17.1401,26704
2368,17.1472,26704
2369,17.1545,26704
2370,17.1616,26704
2371,17.1689,26704
2372,17.176,26704
2373,17.1832,26704
2374,17.1904,26704
2375,17.1978,26704
2376,17.205,26704
2377,17.2122,26704
2378,17.2194,26704
2379,17.2266,26704
2380,17.2339,26704
2381,17.2411,26704
2382,17.2482,26704
2383,17.2553,26704
2384,17.2625,26704
2385,17.2695,26704
2386,17.2769,26704
2387,17.2841,26704
2388,17.2913,26704
2389,17.2985,26704
2390,17.3057,26704
2391,17.3128,26704
2392,17.3201,26704
2393,17.3273,26704
2394,17.3347,26704
2395,17.3418,26704
2396,17.349,26704
2397,17.3562,26704
2398,17.3636,26704
2399,17.3707,26704
2400,17.3778,26704
2401,17.3867,26704
2402,17.3939,26704
2403,17.4011,26704
2404,17.4081,26704
2405,17.4153,26704
2406,17.4223,26704
2407,17.4294,26704
2408,17.4365,26704
2409,17.4437,26704
2410,17.4509,26704
2411,17.458,26704
2412,17.4652,26704
2413,17.4725,26704
2414,17.4796,26704
2415,17.4868,26704
2416,17.494,26704
2417,17.5012,26704
2418,17.5083,26704
2419,17.5154,26704
2420,17.5226,26704
2421,17.5297,26704
2422,17.5369,26704
2423,17.5441,26704
2424,17.5512,26704
2425,17.5584,26704
2426,17.5655,26704
2427,17.5727,26704
2428,17.5798,26704
2429,17.5871,26704
2430,17.5943,26704
2431,17.6014,26704
2432,17.6086,26704
2433,17.6162,26704
2434,17.6239,26704
2435,17.6311,26704
2436,17.6384,26704
2437,17.6456,26704
2438,17.6527,26704
2439,17.6599,26704
2440,17.6669,26704
2441,17.674,26704
2442,17.6811,26704
2443,17.6883,26704
2444,17.6957,26704
2445,17.7029,26704
2446,17.7101,26704
2447,17.7173,26704
2448,17.7243,26704
2449,17.7315,26704
2450,17.7386,26704
2451,17.7458,26704
2452,17.7529,26704
2453,17.76,26704
2454,17.7672,26704
2455,17.7743,26704
2456,17.7814,26704
2457,17.7887,26704
2458,17.7958,26704
2459,17.803,26704
2460,17.8101,26704
2461,17.8172,26704
2462,17.8245,26704
2463,17.8316,26704
2464,17.8388,26704
2465,17.8459,26704
2466,17.8532,26704
2467,17.8602,26704
2468,17.8673,26704
2469,17.8744,26704
2470,17.8818,26704
2471,17.8905,26704
2472,17.8978,26704
2473,17.905,26704
2474,17.9123,26704
2475,17.9194,26704
2476,17.9265,26704
2477,17.9336,26704
2478,17.9408,26704
2479,17.948,26704
2480,17.9551,26704
2481,17.9624,26704
2482,17.9695,26704
2483,17.9767,26704
2484,17.9837,26704
2485,17.9909,26704
2486,17.998,26704
2487,18.0052,26704
2488,18.0126,26704
2489,18.0198,26704
2490,18.0269,26704
2491,18.0339,26704
2492,18.0416,26704
2493,18.0488,26704
2494,18.056,26704
2495,18.0633,26704
2496,18.0706,26704
2497,18.0777,26704
2498,18.0847,26704
2499,18.0918,26704
2500,18.099,26704
2501,18.1061,26704
2502,18.1132,26704
2503,18.1203,26704
2504,18.1274,26704
2505,18.1345,26704
2506,18.1416,26704
2507,18.1489,26704
2508,18.156,26704
2509,18.1632,26704
2510,18.1705,26704
2511,18.1776,26704
2512,18.1849,26704
2513,18.1919,26704
2514,18.1994,26704
2515,18.2066,26704
2516,18.2137,26704
2517,18.2209,26704
2518,18.2279,26704
2519,18.2353,26704
2520,18.2425,26704
2521,18.2497,26704
2522,18.2569,26704
2523,18.2642,26704
2524,18.2714,26704
2525,18.2785,26704
2526,18.2858,26704
2527,18.293,26704
2528,18.3001,26704
2529,18.3074,26704
2530,18.3145,26704
2531,18.3218,26704
2532,18.3289,26704
2533,18.336,26704
2534,18.3432,26704
2535,18.3504,26704
2536,18.3575,26704
2537,18.3647,26704
2538,18.3719,26704
2539,18.379,26704
2540,18.3875,26704
2541,18.3949,26704
2542,18.402,26704
2543,18.4091,26704
2544,18.4164,26704
2545,18.4236,26704
2546,18.4309,26704
2547,18.4381,26704
2548,18.4452,26704
2549,18.4523,26704
2550,18.4594,26704
2551,18.4666,26704
2552,18.4737,26704
2553,18.4809,26704
2554,18.488,26704
2555,18.4952,26704
2556,18.5022,26704
2557,18.5093,26704
2558,18.5165,26704
2559,18.5237,26704
2560,18.5309,26704
2561,18.538,26704
2562,18.5452,26704
2563,18.5523,26704
2564,18.5594,26704
2565,18.5666,26704
2566,18.5737,26704
2567,18.5807,26704
2568,18.5879,26704
2569,18.595,26704
2570,18.603,26704
2571,18.6112,26704
2572,18.6186,26704
2573,18.6259,26704
2574,18.6331,26704
2575,18.6403,26704
2576,18.6483,26704
2577,18.6554,26704
2578,18.6626,26704
2579,18.6697,26704
2580,18.6768,26704
2581,18.684,26704
2582,18.6912,26704
2583,18.6986,26704
2584,18.7057,26704
2585,18.7129,26704
2586,18.72,26704
2587,18.7271,26704
2588,18.7342,26704
2589,18.7414,26704
2590,18.7488,26704
2591,18.7559,26704
2592,18.763,26704
2593,18.7701,26704
2594,18.7773,26704
2595,18.7845,26704
2596,18.7917,26704
2597,18.7989,26704
2598,18.806,26704
2599,18.8132,26704
2600,18.8203,26704
2601,18.8275,26704
2602,18.8347,26704
2603,18.842,26704
2604,18.8491,26704
2605,18.8562,26704
2606,18.8634,26704
2607,18.8705,26704
2608,18.8776,26704
2609,18.8864,26704
2610,18.8937,26704
2611,18.901,26704
2612,18.9083,26704
2613,18.9155,26704
2614,18.9242,26704
2615,18.9317,26704
2616,18.9401,26704
2617,18.9475,26704
2618,18.9548,26704
2619,18.9619,26704
2620,18.969,26704
2621,18.976,26704
2622,18.9831,26704
2623,18.9902,26704
2624,18.9973,26704
2625,19.0045,26704
2626,19.0116,26704
2627,19.0188,26704
2628,19.0259,26704
2629,19.0331,26704
2630,19.0403,26704
2631,19.0475,26704
2632,19.0546,26704
2633,19.0617,26704
2634,19.0687,26704
2635,19.0759,26704
2636,19.0831,26704
2637,19.0903,26704
2638,19.0974,26704
2639,19.1046,26704
2640,19.1119,26704
2641,19.1191,26704
2642,19.1262,26704
2643,19.1333,26704
