iteration,time,bestobj
2640,20.77,24939
2641,20.777,24939
2642,20.7839,24939
2643,20.7909,24939
2644,20.7976,24939
2645,20.8048,24939
2646,20.8119,24939
2647,20.8191,24939
2648,20.826,24939
2649,20.8331,24939
2650,20.8401,24939
2651,20.8471,24939
2652,20.8542,24939
2653,20.861,24939
2654,20.8678,24939
2655,20.8746,24939
2656,20.8813,24939
2657,20.8881,24939
2658,20.8952,24939
2659,20.902,24939
2660,20.9091,24939
2661,20.9168,24939
2662,20.9272,24939
2663,20.934,24939
2664,20.9413,24939
2665,20.9483,24939
2666,20.955,24939
2667,20.9617,24939
2668,20.9686,24939
2669,20.9756,24939
2670,20.9824,24939
2671,20.9891,24939
2672,20.9964,24939
2673,21.0035,24939
2674,21.0103,24939
2675,21.0173,24939
2676,21.0244,24939
2677,21.0312,24939
2678,21.0381,24939
2679,21.045,24939
2680,21.0521,24939
2681,21.0589,24939
2682,21.0658,24939
2683,21.0726,24939
2684,21.0794,24939
2685,21.0861,24939
2686,21.0929,24939
2687,21.0997,24939
2688,21.1066,24939
2689,21.116,24939
2690,21.1239,24939
2691,21.1323,24939
2692,21.1404,24939
2693,21.1475,24939
2694,21.1542,24939
2695,21.1611,24939
2696,21.1681,24939
2697,21.1749,24939
2698,21.1818,24939
2699,21.1885,24939
2700,21.196,24939
2701,21.2029,24939
2702,21.2115,24939
2703,21.2182,24939
2704,21.2252,24939
2705,21.2322,24939
2706,21.2392,24939
2707,21.2464,24939
2708,21.2533,24939
2709,21.2601,24939
2710,21.267,24939
2711,21.2742,24939
2712,21.2808,24939
2713,21.2877,24939
2714,21.2948,24939
2715,21.3016,24939
2716,21.3086,24939
2717,21.3155,24939
2718,21.3223,24939
2719,21.3293,24939
2720,21.3362,24939
2721,21.3433,24939
2722,21.3502,24939
2723,21.3572,24939
2724,21.3653,24939
2725,21.3722,24939
2726,21.3791,24939
2727,21.386,24939
2728,21.3931,24939
2729,21.4,24939
2730,21.407,24939
2731,21.414,24939
2732,21.4207,24939
2733,21.4277,24939
2734,21.4345,24939
2735,21.4412,24939
2736,21.4485,24939
2737,21.4552,24939
2738,21.4622,24939
2739,21.4693,24939
2740,21.4761,24939
2741,21.483,24939
2742,21.4896,24939
2743,21.4966,24939
2744,21.5035,24939
2745,21.5102,24939
2746,21.5171,24939
2747,21.5238,24939
2748,21.5306,24939
2749,21.5379,24939
2750,21.5451,24939
2751,21.552,24939
2752,21.5588,24939
2753,21.5656,24939
2754,21.5725,24939
2755,21.5794,24939
2756,21.5861,24939
2757,21.5933,24939
2758,21.6003,24939
2759,21.607,24939
2760,21.6141,24939
2761,21.6209,24939
2762,21.6277,24939
2763,21.6347,24939
2764,21.6415,24939
2765,21.6485,24939
2766,21.6554,24939
2767,21.6632,24939
2768,21.6714,24939
2769,21.6786,24939
2770,21.6854,24939
2771,21.6921,24939
2772,21.6991,24939
2773,21.7059,24939
2774,21.7136,24939
2775,21.7205,24939
2776,21.7273,24939
2777,21.7339,24939
2778,21.7408,24939
2779,21.7478,24939
2780,21.7547,24939
2781,21.7614,24939
2782,21.7684,24939
2783,21.7753,24939
2784,21.7821,24939
2785,21.789,24939
2786,21.796,24939
2787,21.8029,24939
2788,21.8097,24939
2789,21.8166,24939
2790,21.8236,24939
2791,21.8304,24939
2792,21.8373,24939
2793,21.8442,24939
2794,21.851,24939
2795,21.8578,24939
2796,21.8647,24939
2797,21.872,24939
2798,21.8789,24939
2799,21.8858,24939
2800,21.8927,24939
2801,21.8997,24939
2802,21.9065,24939
2803,21.9133,24939
2804,21.9201,24939
2805,21.9268,24939
2806,21.9338,24939
2807,21.9407,24939
2808,21.9477,24939
2809,21.9545,24939
2810,21.9612,24939
2811,21.9683,24939
2812,21.9751,24939
2813,21.9819,24939
2814,21.9888,24939
2815,21.9957,24939
2816,22.0025,24939
2817,22.0093,24939
2818,22.0162,24939
2819,22.0229,24939
2820,22.0297,24939
2821,22.0365,24939
2822,22.0434,24939
2823,22.0505,24939
2824,22.0586,24939
2825,22.0654,24939
2826,22.0725,24939
2827,22.0796,24939
2828,22.0866,24939
2829,22.0934,24939
2830,22.1003,24939
2831,22.1074,24939
2832,22.1143,24939
2833,22.1213,24939
2834,22.128,24939
2835,22.1349,24939
2836,22.1417,24939
2837,22.1486,24939
2838,22.1554,24939
2839,22.1622,24939
2840,22.169,24939
2841,22.1759,24939
2842,22.1827,24939
2843,22.1897,24939
2844,22.1966,24939
2845,22.2035,24939
2846,22.212,24939
2847,22.2188,24939
2848,22.2256,24939
2849,22.2325,24939
2850,22.2397,24939
2851,22.2464,24939
2852,22.2534,24939
2853,22.2603,24939
2854,22.2672,24939
2855,22.2742,24939
2856,22.281,24939
2857,22.288,24939
2858,22.295,24939
2859,22.3017,24939
2860,22.3086,24939
2861,22.3155,24939
2862,22.322,24939
2863,22.3288,24939
2864,22.3355,24939
2865,22.3425,24939
2866,22.3493,24939
2867,22.3562,24939
2868,22.3631,24939
2869,22.37,24939
2870,22.3769,24939
2871,22.3838,24939
2872,22.3906,24939
2873,22.3973,24939
2874,22.4041,24939
2875,22.4108,24939
2876,22.4176,24939
2877,22.4243,24939
2878,22.4312,24939
2879,22.4382,24939
2880,22.4451,24939
2881,22.4518,24939
2882,22.4587,24939
2883,22.4655,24939
2884,22.4725,24939
2885,22.4795,24939
2886,22.4861,24939
2887,22.4929,24939
2888,22.4997,24939
2889,22.5067,24939
2890,22.5135,24939
2891,22.5203,24939
2892,22.5271,24939
2893,22.5339,24939
2894,22.5426,24939
2895,22.5497,24939
2896,22.5565,24939
2897,22.5634,24939
2898,22.5702,24939
2899,22.5772,24939
2900,22.5842,24939
2901,22.5911,24939
2902,22.5979,24939
2903,22.6047,24939
2904,22.6114,24939
2905,22.6183,24939
2906,22.6251,24939
2907,22.632,24939
2908,22.6389,24939
2909,22.6457,24939
2910,22.6526,24939
2911,22.6593,24939
2912,22.666,24939
2913,22.6729,24939
2914,22.6797,24939
2915,22.6866,24939
2916,22.6936,24939
2917,22.7005,24939
2918,22.7072,24939
2919,22.7165,24939
2920,22.7245,24939
2921,22.7316,24939
2922,22.7383,24939
2923,22.7451,24939
2924,22.752,24939
2925,22.7587,24939
2926,22.7655,24939
2927,22.7723,24939
2928,22.7792,24939
2929,22.786,24939
2930,22.7929,24939
2931,22.7996,24939
2932,22.8066,24939
2933,22.8134,24939
2934,22.8204,24939
2935,22.8272,24939
2936,22.834,24939
2937,22.8409,24939
2938,22.8482,24939
2939,22.855,24939
2940,22.8618,24939
2941,22.8686,24939
2942,22.8754,24939
2943,22.8823,24939
2944,22.8892,24939
2945,22.896,24939
2946,22.9028,24939
2947,22.9098,24939
2948,22.9166,24939
2949,22.9235,24939
2950,22.9304,24939
2951,22.9374,24939
2952,22.9445,24939
2953,22.9512,24939
2954,22.9583,24939
2955,22.9651,24939
2956,22.9719,24939
2957,22.9785,24939
2958,22.9853,24939
2959,22.9922,24939
2960,22.9991,24939
2961,23.006,24939
2962,23.0128,24939
2963,23.0195,24939
2964,23.0261,24939
2965,23.0329,24939
2966,23.0415,24939
2967,23.0483,24939
2968,23.055,24939
2969,23.0618,24939
2970,23.0689,24939
2971,23.0757,24939
2972,23.0826,24939
2973,23.0894,24939
2974,23.0964,24939
2975,23.1033,24939
2976,23.11,24939
2977,23.1171,24939
2978,23.124,24939
2979,23.1309,24939
2980,23.1376,24939
2981,23.1446,24939
2982,23.1514,24939
2983,23.1584,24939
2984,23.1653,24939
2985,23.1721,24939
2986,23.1788,24939
2987,23.1857,24939
2988,23.1926,24939
2989,23.1995,24939
2990,23.2063,24939
2991,23.2138,24939
2992,23.2208,24939
2993,23.2277,24939
2994,23.2345,24939
2995,23.2415,24939
2996,23.2488,24939
2997,23.2557,24939
2998,23.2625,24939
2999,23.2694,24939
3000,23.2763,24939
3001,23.2833,24939
3002,23.2901,24939
3003,23.297,24939
3004,23.3039,24939
3005,23.311,24939
3006,23.3176,24939
3007,23.3245,24939
3008,23.331,24939
3009,23.3378,24939
3010,23.3447,24939
3011,23.3515,24939
3012,23.3582,24939
3013,23.3649,24939
3014,23.372,24939
3015,23.3791,24939
3016,23.386,24939
3017,23.3929,24939
3018,23.3997,24939
3019,23.4063,24939
3020,23.4133,24939
3021,23.4199,24939
3022,23.4266,24939
3023,23.4335,24939
3024,23.4404,24939
3025,23.4473,24939
3026,23.4543,24939
3027,23.4611,24939
3028,23.4681,24939
3029,23.4749,24939
3030,23.4817,24939
3031,23.4886,24939
3032,23.4954,24939
3033,23.5022,24939
3034,23.509,24939
3035,23.5158,24939
3036,23.5229,24939
3037,23.5294,24939
3038,23.5363,24939
3039,23.5446,24939
3040,23.5515,24939
3041,23.5583,24939
3042,23.5652,24939
3043,23.5723,24939
3044,23.5792,24939
3045,23.586,24939
3046,23.593,24939
3047,23.5998,24939
3048,23.6068,24939
3049,23.6137,24939
3050,23.6208,24939
3051,23.6276,24939
3052,23.6342,24939
3053,23.6411,24939
3054,23.6479,24939
3055,23.6549,24939
3056,23.6616,24939
3057,23.6686,24939
3058,23.6753,24939
3059,23.682,24939
3060,23.6888,24939
3061,23.6956,24939
3062,23.7025,24939
3063,23.7093,24939
3064,23.719,24939
3065,23.7259,24939
3066,23.7328,24939
3067,23.7397,24939
3068,23.7467,24939
3069,23.7536,24939
3070,23.7604,24939
3071,23.7673,24939
3072,23.7741,24939
3073,23.7809,24939
3074,23.7877,24939
3075,23.7948,24939
3076,23.8016,24939
3077,23.8085,24939
3078,23.8153,24939
3079,23.8221,24939
3080,23.8291,24939
3081,23.8358,24939
3082,23.8427,24939
3083,23.8496,24939
3084,23.8567,24939
3085,23.8636,24939
3086,23.8736,24939
3087,23.8807,24939
3088,23.8877,24939
3089,23.8948,24939
3090,23.9015,24939
3091,23.9086,24939
3092,23.9154,24939
3093,23.9222,24939
3094,23.929,24939
3095,23.9358,24939
3096,23.9426,24939
3097,23.9495,24939
3098,23.9562,24939
3099,23.9631,24939
3100,23.9699,24939
3101,23.9768,24939
3102,23.9836,24939
3103,23.9903,24939
3104,23.997,24939
3105,24.0039,24939
3106,24.0107,24939
3107,24.0174,24939
3108,24.0245,24939
3109,24.0314,24939
3110,24.0384,24939
3111,24.0466,24939
3112,24.0536,24939
3113,24.0604,24939
3114,24.0673,24939
3115,24.0745,24939
3116,24.0813,24939
3117,24.0882,24939
3118,24.0952,24939
3119,24.1021,24939
3120,24.1089,24939
3121,24.1157,24939
3122,24.1227,24939
3123,24.1295,24939
3124,24.1363,24939
3125,24.1432,24939
3126,24.1501,24939
3127,24.1572,24939
3128,24.164,24939
3129,24.1711,24939
3130,24.1779,24939
3131,24.1847,24939
3132,24.1915,24939
3133,24.1985,24939
3134,24.2053,24939
3135,24.2155,24939
3136,24.2229,24939
3137,24.2296,24939
3138,24.2363,24939
3139,24.2433,24939
3140,24.2501,24939
3141,24.257,24939
3142,24.2637,24939
3143,24.2706,24939
3144,24.2773,24939
3145,24.284,24939
3146,24.2908,24939
3147,24.2977,24939
3148,24.3045,24939
3149,24.3111,24939
3150,24.3178,24939
3151,24.3245,24939
3152,24.3313,24939
3153,24.338,24939
3154,24.3448,24939
3155,24.3516,24939
3156,24.3585,24939
3157,24.3654,24939
3158,24.3722,24939
3159,24.379,24939
3160,24.3857,24939
3161,24.3923,24939
3162,24.3992,24939
3163,24.4065,24939
3164,24.4134,24939
3165,24.4202,24939
3166,24.4271,24939
3167,24.4339,24939
3168,24.4408,24939
3169,24.4475,24939
3170,24.4545,24939
3171,24.4617,24939
3172,24.4686,24939
3173,24.4755,24939
3174,24.4824,24939
3175,24.4891,24939
3176,24.4962,24939
3177,24.5029,24939
3178,24.5098,24939
3179,24.5165,24939
3180,24.5233,24939
3181,24.53,24939
3182,24.5372,24939
3183,24.5457,24939
3184,24.5525,24939
3185,24.5593,24939
3186,24.5661,24939
3187,24.573,24939
3188,24.5799,24939
3189,24.5867,24939
3190,24.5935,24939
3191,24.6003,24939
3192,24.6072,24939
3193,24.614,24939
3194,24.6209,24939
3195,24.6277,24939
3196,24.6346,24939
3197,24.6414,24939
3198,24.6482,24939
3199,24.6553,24939
3200,24.6621,24939
3201,24.6688,24939
3202,24.6758,24939
3203,24.6825,24939
3204,24.6893,24939
3205,24.6965,24939
3206,24.7033,24939
3207,24.7101,24939
3208,24.7187,24939
3209,24.7254,24939
3210,24.7324,24939
3211,24.7395,24939
3212,24.7465,24939
3213,24.7532,24939
3214,24.7603,24939
3215,24.7671,24939
3216,24.774,24939
3217,24.7808,24939
3218,24.7876,24939
3219,24.7944,24939
3220,24.8013,24939
3221,24.8082,24939
3222,24.8151,24939
3223,24.8219,24939
3224,24.8288,24939
3225,24.8357,24939
3226,24.8426,24939
3227,24.8495,24939
3228,24.8562,24939
3229,24.863,24939
3230,24.8698,24939
3231,24.8768,24939
3232,24.8835,24939
3233,24.8903,24939
3234,24.8974,24939
3235,24.9041,24939
3236,24.9108,24939
3237,24.9174,24939
3238,24.9243,24939
3239,24.9311,24939
3240,24.938,24939
3241,24.9448,24939
3242,24.9516,24939
3243,24.9585,24939
3244,24.9653,24939
3245,24.9723,24939
3246,24.9791,24939
3247,24.9858,24939
3248,24.9926,24939
3249,24.9996,24939
3250,25.0064,24939
3251,25.0132,24939
3252,25.0203,24939
3253,25.0273,24939
3254,25.034,24939
3255,25.0411,24939
3256,25.0497,24939
3257,25.0564,24939
3258,25.0632,24939
3259,25.07,24939
3260,25.0768,24939
3261,25.0836,24939
3262,25.0904,24939
3263,25.0973,24939
3264,25.1039,24939
3265,25.1106,24939
3266,25.1175,24939
3267,25.1242,24939
3268,25.1311,24939
3269,25.138,24939
3270,25.1448,24939
3271,25.1516,24939
3272,25.1584,24939
3273,25.1652,24939
3274,25.172,24939
3275,25.1788,24939
3276,25.1855,24939
3277,25.1924,24939
3278,25.1992,24939
3279,25.2059,24939
3280,25.2179,24939
3281,25.2247,24939
3282,25.2315,24939
3283,25.2392,24939
3284,25.2463,24939
3285,25.253,24939
3286,25.2597,24939
3287,25.2666,24939
3288,25.2734,24939
3289,25.2807,24939
3290,25.2873,24939
3291,25.2942,24939
3292,25.3011,24939
3293,25.308,24939
3294,25.3149,24939
3295,25.3216,24939
3296,25.3284,24939
3297,25.3354,24939
3298,25.3421,24939
3299,25.3489,24939
3300,25.3557,24939
3301,25.3626,24939
3302,25.3695,24939
3303,25.3761,24939
3304,25.383,24939
3305,25.39,24939
3306,25.3966,24939
3307,25.4033,24939
3308,25.41,24939
3309,25.4169,24939
3310,25.4239,24939
3311,25.4306,24939
3312,25.4374,24939
3313,25.4445,24939
3314,25.4514,24939
3315,25.4587,24939
3316,25.4654,24939
3317,25.4721,24939
3318,25.4788,24939
3319,25.4856,24939
3320,25.4926,24939
3321,25.4996,24939
3322,25.5062,24939
3323,25.5132,24939
3324,25.5201,24939
3325,25.5271,24939
3326,25.5339,24939
3327,25.5409,24939
3328,25.5486,24939
3329,25.5556,24939
3330,25.5626,24939
3331,25.5694,24939
3332,25.5762,24939
3333,25.5831,24939
3334,25.5901,24939
3335,25.5969,24939
3336,25.6037,24939
3337,25.6106,24939
3338,25.6175,24939
3339,25.6241,24939
3340,25.6311,24939
3341,25.6379,24939
3342,25.6449,24939
3343,25.652,24939
3344,25.6587,24939
3345,25.6655,24939
3346,25.6723,24939
3347,25.6791,24939
3348,25.6859,24939
3349,25.6927,24939
3350,25.6998,24939
3351,25.7066,24939
3352,25.7151,24939
3353,25.7218,24939
3354,25.7286,24939
3355,25.7355,24939
3356,25.7425,24939
3357,25.7494,24939
3358,25.7562,24939
3359,25.7629,24939
3360,25.7696,24939
3361,25.7767,24939
3362,25.7834,24939
3363,25.7902,24939
3364,25.7969,24939
3365,25.8038,24939
3366,25.8119,24939
3367,25.8187,24939
3368,25.8257,24939
3369,25.8324,24939
3370,25.8394,24939
3371,25.8464,24939
3372,25.8531,24939
3373,25.8599,24939
3374,25.8669,24939
3375,25.875,24939
3376,25.8818,24939
3377,25.8885,24939
3378,25.8953,24939
3379,25.9022,24939
3380,25.909,24939
3381,25.916,24939
3382,25.9228,24939
3383,25.9296,24939
3384,25.9365,24939
3385,25.9432,24939
3386,25.9499,24939
3387,25.9568,24939
3388,25.9639,24939
3389,25.9706,24939
3390,25.9773,24939
3391,25.9842,24939
3392,25.9909,24939
3393,25.9977,24939
3394,26.0044,24939
3395,26.0114,24939
3396,26.0182,24939
3397,26.025,24939
3398,26.0319,24939
3399,26.0389,24939
3400,26.0474,24939
3401,26.0547,24939
3402,26.0616,24939
3403,26.0686,24939
3404,26.0756,24939
3405,26.0822,24939
3406,26.0892,24939
3407,26.096,24939
3408,26.103,24939
3409,26.1099,24939
3410,26.1167,24939
3411,26.1234,24939
3412,26.1299,24939
3413,26.1366,24939
3414,26.1434,24939
3415,26.1502,24939
3416,26.1569,24939
3417,26.1636,24939
3418,26.1706,24939
3419,26.1774,24939
3420,26.1842,24939
3421,26.191,24939
3422,26.1976,24939
3423,26.2047,24939
3424,26.2118,24939
3425,26.221,24939
3426,26.2277,24939
3427,26.2346,24939
3428,26.2424,24939
3429,26.2494,24939
3430,26.2565,24939
3431,26.2634,24939
3432,26.2702,24939
3433,26.2771,24939
3434,26.2839,24939
3435,26.2908,24939
3436,26.2977,24939
3437,26.3047,24939
3438,26.3113,24939
3439,26.3181,24939
3440,26.3253,24939
3441,26.332,24939
3442,26.3386,24939
3443,26.3455,24939
3444,26.3524,24939
3445,26.3592,24939
3446,26.3661,24939
3447,26.3729,24939
3448,26.3797,24939
3449,26.3866,24939
3450,26.3934,24939
3451,26.4003,24939
3452,26.4071,24939
3453,26.4137,24939
3454,26.4207,24939
3455,26.4275,24939
3456,26.4347,24939
3457,26.4416,24939
3458,26.4483,24939
3459,26.4551,24939
3460,26.4618,24939
3461,26.4687,24939
3462,26.4756,24939
3463,26.4826,24939
3464,26.4895,24939
3465,26.4962,24939
3466,26.5031,24939
3467,26.5098,24939
3468,26.5166,24939
3469,26.5233,24939
3470,26.53,24939
3471,26.5372,24939
3472,26.5459,24939
3473,26.5529,24939
3474,26.5595,24939
3475,26.5662,24939
3476,26.5732,24939
3477,26.5803,24939
3478,26.5872,24939
3479,26.5939,24939
3480,26.6008,24939
3481,26.608,24939
3482,26.6149,24939
3483,26.6216,24939
3484,26.6284,24939
3485,26.6353,24939
3486,26.6421,24939
3487,26.6489,24939
3488,26.6558,24939
3489,26.6625,24939
3490,26.6694,24939
3491,26.676,24939
3492,26.6829,24939
3493,26.6898,24939
3494,26.6968,24939
3495,26.7037,24939
3496,26.7106,24939
3497,26.7179,24939
3498,26.7247,24939
3499,26.7317,24939
3500,26.7387,24939
3501,26.7456,24939
3502,26.7523,24939
3503,26.7592,24939
3504,26.7659,24939
3505,26.7729,24939
3506,26.7798,24939
3507,26.7865,24939
3508,26.7935,24939
3509,26.8004,24939
3510,26.8074,24939
3511,26.814,24939
3512,26.8209,24939
3513,26.8279,24939
3514,26.8348,24939
3515,26.8418,24939
3516,26.8486,24939
3517,26.8557,24939
3518,26.8625,24939
3519,26.8694,24939
3520,26.8763,24939
3521,26.8831,24939
3522,26.8899,24939
3523,26.8967,24939
3524,26.9037,24939
3525,26.9109,24939
3526,26.9177,24939
3527,26.9246,24939
3528,26.9314,24939
3529,26.9381,24939
3530,26.945,24939
3531,26.952,24939
3532,26.9589,24939
3533,26.966,24939
3534,26.9729,24939
3535,26.9797,24939
3536,26.9864,24939
3537,26.9932,24939
3538,27.0002,24939
3539,27.0073,24939
3540,27.014,24939
3541,27.0208,24939
3542,27.0276,24939
3543,27.0345,24939
3544,27.0413,24939
3545,27.0498,24939
3546,27.0568,24939
3547,27.0637,24939
3548,27.0706,24939
3549,27.0773,24939
3550,27.0841,24939
3551,27.0909,24939
3552,27.0978,24939
3553,27.1045,24939
3554,27.1114,24939
3555,27.1181,24939
3556,27.1249,24939
3557,27.1318,24939
3558,27.1388,24939
3559,27.1456,24939
3560,27.1523,24939
3561,27.1593,24939
3562,27.1659,24939
3563,27.1729,24939
3564,27.1798,24939
3565,27.1866,24939
3566,27.1935,24939
3567,27.2003,24939
3568,27.2073,24939
3569,27.216,24939
3570,27.2228,24939
3571,27.2296,24939
3572,27.2365,24939
3573,27.2438,24939
3574,27.2507,24939
3575,27.2577,24939
3576,27.2647,24939
3577,27.2716,24939
3578,27.2786,24939
3579,27.2853,24939
3580,27.292,24939
3581,27.2989,24939
3582,27.3057,24939
3583,27.3125,24939
3584,27.3194,24939
3585,27.3261,24939
3586,27.3328,24939
3587,27.3397,24939
3588,27.3467,24939
3589,27.3536,24939
3590,27.3604,24939
3591,27.3673,24939
3592,27.3741,24939
3593,27.3819,24939
3594,27.3887,24939
3595,27.3956,24939
3596,27.4024,24939
3597,27.4091,24939
3598,27.4162,24939
3599,27.423,24939
3600,27.4298,24939
3601,27.4367,24939
3602,27.4436,24939
3603,27.4505,24939
3604,27.4573,24939
3605,27.4641,24939
3606,27.471,24939
3607,27.4777,24939
3608,27.4844,24939
3609,27.4913,24939
3610,27.4983,24939
3611,27.5052,24939
3612,27.5121,24939
3613,27.519,24939
3614,27.5258,24939
3615,27.5325,24939
3616,27.5393,24939
3617,27.5483,24939
3618,27.5554,24939
3619,27.5624,24939
3620,27.569,24939
3621,27.5758,24939
3622,27.5825,24939
3623,27.5894,24939
3624,27.5962,24939
3625,27.6031,24939
3626,27.61,24939
3627,27.6169,24939
3628,27.6237,24939
3629,27.6304,24939
3630,27.6372,24939
3631,27.6443,24939
3632,27.6513,24939
3633,27.6581,24939
3634,27.6649,24939
3635,27.6719,24939
3636,27.6787,24939
3637,27.6855,24939
3638,27.6926,24939
3639,27.6995,24939
3640,27.7062,24939
3641,27.7156,24939
3642,27.7245,24939
3643,27.7333,24939
3644,27.7421,24939
3645,27.7504,24939
3646,27.7573,24939
3647,27.7642,24939
3648,27.771,24939
3649,27.7779,24939
3650,27.7847,24939
3651,27.7916,24939
3652,27.7986,24939
3653,27.8055,24939
3654,27.8124,24939
3655,27.8191,24939
3656,27.8261,24939
3657,27.8328,24939
3658,27.8396,24939
3659,27.8468,24939
3660,27.8537,24939
3661,27.8605,24939
3662,27.8674,24939
3663,27.8745,24939
3664,27.8812,24939
3665,27.8881,24939
3666,27.895,24939
3667,27.9026,24939
3668,27.911,24939
3669,27.9182,24939
3670,27.9254,24939
3671,27.9322,24939
3672,27.9391,24939
3673,27.9461,24939
3674,27.953,24939
3675,27.9601,24939
3676,27.9671,24939
3677,27.9741,24939
3678,27.9812,24939
3679,27.9885,24939
3680,27.9955,24939
3681,28.0025,24939
3682,28.0099,24939
3683,28.0168,24939
3684,28.0239,24939
3685,28.0312,24939
3686,28.0381,24939
3687,28.0449,24939
3688,28.0535,24939
3689,28.0605,24939
3690,28.0678,24939
3691,28.0749,24939
3692,28.0817,24939
3693,28.0888,24939
3694,28.0957,24939
3695,28.1027,24939
3696,28.1097,24939
3697,28.1173,24939
3698,28.1241,24939
3699,28.1309,24939
3700,28.1378,24939
3701,28.1446,24939
3702,28.1518,24939
3703,28.1592,24939
3704,28.166,24939
3705,28.1736,24939
3706,28.1806,24939
3707,28.188,24939
3708,28.1948,24939
3709,28.2017,24939
3710,28.2085,24939
3711,28.2174,24939
3712,28.2243,24939
3713,28.2311,24939
3714,28.2381,24939
3715,28.245,24939
3716,28.252,24939
3717,28.2594,24939
3718,28.2662,24939
3719,28.2731,24939
3720,28.2799,24939
3721,28.2866,24939
3722,28.2934,24939
3723,28.3004,24939
3724,28.3074,24939
3725,28.3143,24939
3726,28.3212,24939
3727,28.3283,24939
3728,28.3351,24939
3729,28.3419,24939
3730,28.3488,24939
3731,28.3557,24939
3732,28.3625,24939
3733,28.3694,24939
3734,28.3764,24939
3735,28.3833,24939
3736,28.39,24939
3737,28.397,24939
3738,28.404,24939
3739,28.4109,24939
3740,28.4178,24939
3741,28.4246,24939
3742,28.4315,24939
3743,28.4383,24939
3744,28.4451,24939
3745,28.4521,24939
3746,28.4593,24939
3747,28.4662,24939
3748,28.4733,24939
3749,28.4802,24939
3750,28.4869,24939
3751,28.4937,24939
3752,28.5005,24939
3753,28.5075,24939
3754,28.5144,24939
3755,28.5213,24939
3756,28.5283,24939
3757,28.5352,24939
3758,28.5423,24939
3759,28.5491,24939
3760,28.556,24939
3761,28.5627,24939
3762,28.5694,24939
3763,28.5762,24939
3764,28.5831,24939
3765,28.5899,24939
3766,28.5968,24939
3767,28.6037,24939
3768,28.6107,24939
3769,28.6175,24939
3770,28.6246,24939
3771,28.6328,24939
3772,28.6398,24939
3773,28.6468,24939
3774,28.6538,24939
3775,28.6608,24939
3776,28.6677,24939
3777,28.6745,24939
3778,28.6813,24939
3779,28.6881,24939
3780,28.6947,24939
3781,28.7017,24939
3782,28.7085,24939
3783,28.7162,24939
3784,28.7229,24939
3785,28.7295,24939
3786,28.7366,24939
3787,28.7435,24939
3788,28.751,24939
3789,28.7579,24939
3790,28.7648,24939
3791,28.7718,24939
3792,28.7787,24939
3793,28.7855,24939
3794,28.7923,24939
3795,28.7992,24939
3796,28.806,24939
3797,28.8128,24939
3798,28.8196,24939
3799,28.8262,24939
3800,28.833,24939
3801,28.8399,24939
3802,28.8467,24939
3803,28.8535,24939
3804,28.8602,24939
3805,28.8672,24939
3806,28.8743,24939
3807,28.8814,24939
3808,28.8884,24939
3809,28.8954,24939
3810,28.902,24939
3811,28.909,24939
3812,28.9157,24939
3813,28.9223,24939
3814,28.9291,24939
3815,28.9361,24939
3816,28.9429,24939
3817,28.9498,24939
3818,28.9567,24939
3819,28.9635,24939
3820,28.9706,24939
3821,28.9775,24939
3822,28.9846,24939
3823,28.9915,24939
3824,28.9987,24939
3825,29.0057,24939
3826,29.0126,24939
3827,29.0196,24939
3828,29.0263,24939
3829,29.033,24939
3830,29.0399,24939
3831,29.0467,24939
3832,29.0536,24939
3833,29.0603,24939
3834,29.0671,24939
3835,29.0737,24939
3836,29.0816,24939
3837,29.0886,24939
3838,29.0958,24939
3839,29.1027,24939
3840,29.1097,24939
3841,29.1166,24939
3842,29.1236,24939
3843,29.1305,24939
3844,29.1374,24939
3845,29.1441,24939
3846,29.1511,24939
3847,29.1579,24939
3848,29.1649,24939
3849,29.1718,24939
3850,29.1789,24939
3851,29.1857,24939
3852,29.1927,24939
3853,29.1998,24939
3854,29.2065,24939
3855,29.2142,24939
3856,29.221,24939
3857,29.2279,24939
3858,29.235,24939
3859,29.242,24939
3860,29.2491,24939
3861,29.2562,24939
3862,29.2634,24939
3863,29.27,24939
3864,29.2769,24939
3865,29.284,24939
3866,29.2908,24939
3867,29.2977,24939
3868,29.3045,24939
3869,29.3123,24939
3870,29.3192,24939
3871,29.326,24939
3872,29.3328,24939
3873,29.3395,24939
3874,29.3463,24939
3875,29.3536,24939
3876,29.3605,24939
3877,29.3675,24939
3878,29.3745,24939
3879,29.3814,24939
3880,29.3884,24939
3881,29.3953,24939
3882,29.4022,24939
3883,29.4092,24939
3884,29.416,24939
3885,29.4226,24939
3886,29.4294,24939
3887,29.4364,24939
3888,29.4432,24939
3889,29.45,24939
3890,29.4569,24939
3891,29.4638,24939
3892,29.4706,24939
3893,29.4773,24939
3894,29.4843,24939
3895,29.491,24939
3896,29.4976,24939
3897,29.5044,24939
3898,29.5113,24939
3899,29.5182,24939
3900,29.5251,24939
3901,29.5318,24939
3902,29.5386,24939
3903,29.5457,24939
3904,29.5525,24939
3905,29.5597,24939
3906,29.5663,24939
3907,29.5732,24939
3908,29.5798,24939
3909,29.5868,24939
3910,29.5936,24939
3911,29.6012,24939
3912,29.6083,24939
3913,29.6151,24939
3914,29.6219,24939
3915,29.6287,24939
3916,29.6359,24939
3917,29.6429,24939
3918,29.6498,24939
3919,29.6566,24939
3920,29.6636,24939
3921,29.6704,24939
3922,29.6773,24939
